categoria;subcategoria;prestacion;tipo_prestacion;fecha_ingreso;hora_ingreso;domicilio_comuna;domicilio_barrio;domiclio_calle;domicilio_altura;lat;lon;canal;genero;estado_del_contacto;fecha_cierre_contacto;hora_cierre_contacto
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;14/01/2021;14:47:18;5;ALMAGRO;GASCON;556;-34.6052246142226;-58.4244963226176;GCS Web;Femenino;Cerrado;21/01/2021;20:43:09
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;14/01/2021;23:07:54;10;FLORESTA;RIVADAVIA AV.;8100;-34.632913366198;-58.4776150217263;App BA 147;Femenino;Cerrado;01/02/2021;11:34:25
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;14/01/2021;19:37:31;13;BELGRANO;OBLIGADO RAFAEL, AV.COSTANERA;7010;-34.5442998345511;-58.4321502015307;GCS Web;Masculino;Cerrado;27/01/2021;18:14:52
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;15/01/2021;17:26:50;14;PALERMO;CORDOBA AV.;3579;-34.5977456949645;-58.4169209279221;GCS Web;Masculino;Cerrado;03/02/2021;21:54:19
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;15/01/2021;09:12:26;7;PARQUE CHACABUCO;SALVIGNY;1871;-34.6454661247037;-58.4378950129544;App BA 147;Femenino;Cerrado;01/02/2021;14:34:06
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;15/01/2021;09:23:43;7;PARQUE CHACABUCO;SALVIGNY;1871;-34.6454661247037;-58.4378950129544;App BA 147;Femenino;Cerrado;01/02/2021;14:33:28
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;15/01/2021;10:02:58;9;PARQUE AVELLANEDA;PERON, EVA AV.;4755;-34.6562866885015;-58.4771333081286;GCS Web;Masculino;Cerrado;22/01/2021;13:55:29
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;15/01/2021;17:33:58;14;PALERMO;CORDOBA AV.;3579;-34.5977456949645;-58.4169209279221;GCS Web;Masculino;Cerrado;03/02/2021;21:52:59
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;15/01/2021;17:49:43;14;PALERMO;CORDOBA AV.;3579;-34.5977456949645;-58.4169209279221;GCS Web;Masculino;Cerrado;03/02/2021;21:53:45
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;16/01/2021;18:42:55;7;FLORES;AVELLANEDA AV.;2430;-34.6244169559431;-58.4650313673536;App BA 147;Masculino;Cerrado;28/01/2021;12:25:40
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;16/01/2021;10:02:33;7;FLORES;AVELLANEDA AV.;2259;-34.62348032323;-58.4628102021342;App BA 147;Masculino;Cerrado;04/02/2021;18:45:41
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;17/01/2021;17:21:57;3;BALVANERA;LA RIOJA;39;-34.6107693695077;-58.4088550821739;GCS Web;Masculino;Cerrado;26/01/2021;16:18:50
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;INTOXICACIÓN / ENFERMEDAD POR ALIMENTOS / BEBIDAS EN MAL ESTADO;DENUNCIA;17/01/2021;10:16:58;13;BELGRANO;11 DE SEPTIEMBRE DE 1888;2620;-34.5539051970279;-58.4552703565741;App BA 147;Masculino;Cerrado;27/01/2021;13:10:10
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;17/01/2021;20:13:23;6;CABALLITO;DOBLAS;385;-34.6207375482395;-58.4311913085643;GCS Web;Femenino;Cerrado;29/01/2021;12:01:22
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;17/01/2021;19:28:44;13;BELGRANO;CONESA;2290;-34.5636700953476;-58.4638554095332;App BA 147;Femenino;Cerrado;20/01/2021;13:27:56
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;INTOXICACIÓN / ENFERMEDAD POR ALIMENTOS / BEBIDAS EN MAL ESTADO;DENUNCIA;18/01/2021;00:26:50;13;BELGRANO;SUCRE, ANTONIO JOSE DE, MCAL.;1836;-34.5609260635627;-58.4499117546673;Operador GCBA;Masculino;Cerrado;25/01/2021;18:44:21
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;18/01/2021;13:32:08;2;RECOLETA;LEVENE, RICARDO, DR.;901;-34.5852392480627;-58.3937898934575;GCS Web;Masculino;Cerrado;26/01/2021;16:40:28
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;18/01/2021;18:31:09;15;VILLA CRESPO;JUSTO, JUAN B. AV.;2450;-34.5940340356934;-58.4430484669782;GCS Web;Masculino;Cerrado;27/01/2021;13:54:27
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;18/01/2021;18:57:14;11;VILLA DEL PARQUE;ALVAREZ JONTE;2427;-34.6067713461152;-58.4765153734714;GCS Web;Masculino;Cerrado;26/01/2021;18:39:28
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;18/01/2021;21:25:28;15;VILLA CRESPO;JUSTO, JUAN B. AV.;2450;-34.5940340356934;-58.4430484669782;GCS Web;Masculino;Cerrado;27/01/2021;13:54:44
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;18/01/2021;18:50:49;13;BELGRANO;CABILDO AV.;2876;-34.5557726439539;-58.462483863581;App BA 147;Femenino;Cerrado;02/02/2021;17:49:01
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;18/01/2021;18:31:43;13;NUÑEZ;O'HIGGINS;3448;-34.5483968260952;-58.4636424648043;GCS Web;Masculino;Cerrado;03/02/2021;22:02:11
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;18/01/2021;15:58:31;1;MONSERRAT;BOLIVAR;475;-34.6134639629553;-58.3733086565626;App BA 147;Femenino;Cerrado;03/02/2021;22:05:27
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;18/01/2021;19:24:27;4;BOCA;PINZON;1167;-34.6363662015549;-58.3690601076689;GCS Web;Femenino;Cerrado;26/01/2021;19:18:18
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;18/01/2021;14:10:17;3;BALVANERA;TUCUMAN;3099;-34.6008311255757;-58.4090182518176;GCS Web;Masculino;Cerrado;29/01/2021;12:12:31
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;18/01/2021;15:41:38;10;FLORESTA;GAONA AV.;4701;-34.6271809935274;-58.4891873177531;GCS Web;Femenino;Cerrado;26/01/2021;19:01:02
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;19/01/2021;02:01:27;13;BELGRANO;CIUDAD DE LA PAZ;1951;-34.5640805638247;-58.4563609040669;App BA 147;Masculino;Cerrado;27/01/2021;14:18:40
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;19/01/2021;12:00:44;12;VILLA URQUIZA;BARZANA;2177;-34.5784968543815;-58.4883092274693;GCS Web;Femenino;Cerrado;25/01/2021;18:28:52
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;INTOXICACIÓN / ENFERMEDAD POR ALIMENTOS / BEBIDAS EN MAL ESTADO;DENUNCIA;19/01/2021;11:53:52;12;VILLA URQUIZA;BARZANA;2177;-34.5784968543815;-58.4883092274693;GCS Web;Femenino;Cerrado;25/01/2021;18:28:52
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;20/01/2021;11:36:19;12;VILLA URQUIZA;BARZANA;2177;-34.5784968543815;-58.4883092274693;GCS Web;Femenino;Cerrado;25/01/2021;18:28:52
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;20/01/2021;00:46:15;12;VILLA URQUIZA;OLAZABAL AV.;4734;-34.5743291299371;-58.4819754546135;App BA 147;Masculino;Cerrado;29/01/2021;14:03:19
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;20/01/2021;18:24:32;9;LINIERS;CASTRO, EMILIO AV.;6899;-34.6521635743;-58.5160191372007;GCS Web;Femenino;Cerrado;01/02/2021;14:01:50
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;20/01/2021;18:27:34;12;SAAVEDRA;CONESA;3654;-34.5515092326916;-58.4739604150003;App BA 147;Masculino;Cerrado;29/01/2021;14:28:34
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;20/01/2021;12:22:22;6;CABALLITO;HIDALGO;830;-34.6095330440151;-58.44132838787;GCS Web;Masculino;Cerrado;26/01/2021;19:35:17
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;20/01/2021;13:21:44;2;RECOLETA;GALLO;1201;-34.596178103256;-58.4115189703831;GCS Web;Femenino;Cerrado;27/01/2021;14:42:18
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;20/01/2021;15:03:02;11;VILLA DEL PARQUE;CUENCA;3090;-34.6018701076589;-58.4949820261612;GCS Web;Femenino;Cerrado;29/01/2021;12:47:28
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;20/01/2021;15:05:22;14;PALERMO;GASCON;1135;-34.5972316518932;-58.4232444887376;App BA 147;Masculino;Cerrado;05/02/2021;15:03:56
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;20/01/2021;18:20:09;12;SAAVEDRA;CONESA;3670;-34.5513601984365;-58.4740736202898;App BA 147;Masculino;Cerrado;29/01/2021;14:34:33
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;20/01/2021;15:26:20;10;VELEZ SARSFIELD;SARACHAGA;4645;-34.6327498079872;-58.4911778245818;GCS Web;Femenino;Cerrado;04/02/2021;17:01:57
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;20/01/2021;20:37:53;6;CABALLITO;VALLESE, FELIPE;501;-34.6113687961053;-58.4410085495913;GCS Web;Femenino;Cerrado;09/02/2021;23:54:11
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;21/01/2021;00:20:46;8;VILLA LUGANO;CASTAÑARES AV.;5522;-34.6718667058159;-58.4785634965107;App BA 147;Femenino;Cerrado;04/02/2021;18:34:13
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;21/01/2021;12:14:44;7;FLORES;SAN PEDRITO AV.;662;-34.6385221603052;-58.4660551351108;App BA 147;Masculino;Cerrado;02/02/2021;17:12:18
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;21/01/2021;09:23:33;11;VILLA GRAL. MITRE;ALVAREZ, DONATO, TTE. GRAL. AV.;2010;-34.6043048031214;-58.4643024199562;GCS Web;Femenino;Cerrado;09/02/2021;17:02:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;21/01/2021;09:18:05;11;VILLA GRAL. MITRE;ALVAREZ, DONATO, TTE. GRAL. AV.;2025;-34.6040499754117;-58.4642630994531;GCS Web;Femenino;Cerrado;01/02/2021;14:00:02
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;INTOXICACIÓN / ENFERMEDAD POR ALIMENTOS / BEBIDAS EN MAL ESTADO;DENUNCIA;21/01/2021;10:09:00;14;PALERMO;DEL LIBERTADOR AV.;3883;-34.5715342860925;-58.4228125193878;App BA 147;Masculino;Cerrado;26/01/2021;19:51:17
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;21/01/2021;22:45:46;2;RECOLETA;PUEYRREDON AV.;1259;-34.5961494184101;-58.4028418508282;GCS Web;Femenino;Cerrado;02/02/2021;17:05:40
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;22/01/2021;10:48:58;12;VILLA URQUIZA;BARZANA;2177;-34.5784968543815;-58.4883092274693;GCS Web;Femenino;Cerrado;29/01/2021;12:51:22
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;22/01/2021;17:06:41;1;RETIRO;GRIERSON, CECILIA;50;-34.5984328536454;-58.3681466443154;App BA 147;Masculino;Cerrado;02/02/2021;15:59:31
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;22/01/2021;20:08:42;14;PALERMO;URIARTE;2193;-34.583458382157;-58.4261485325072;App BA 147;Masculino;Cerrado;01/02/2021;14:09:59
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;23/01/2021;21:40:34;4;NUEVA POMPEYA;CASEROS AV.;3802;-34.6394501999248;-58.4188420631991;App BA 147;Femenino;Cerrado;02/02/2021;15:55:52
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;23/01/2021;21:18:13;13;BELGRANO;MENDOZA;2352;-34.5608181927889;-58.4569776684125;App BA 147;Masculino;Cerrado;10/02/2021;14:50:54
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;23/01/2021;14:52:07;12;VILLA URQUIZA;TRIUNVIRATO AV.;;-34.5662265111317;-58.4946435577849;App BA 147;Femenino;Cerrado;01/02/2021;15:43:59
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;24/01/2021;10:02:44;10;FLORESTA;BARADERO;5;-34.6331292573739;-58.4777771382414;App BA 147;Femenino;Cerrado;27/01/2021;13:31:38
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;24/01/2021;10:00:12;10;FLORESTA;RIVADAVIA AV.;8132;-34.6330157595236;-58.4780577090998;App BA 147;Femenino;Cerrado;01/02/2021;15:47:56
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;25/01/2021;10:33:46;5;BOEDO;SAN JUAN AV.;4231;-34.626599788005;-58.4246348903802;GCS Web;Masculino;Cerrado;01/02/2021;14:11:52
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;25/01/2021;02:10:13;9;LINIERS;PIERES;577;-34.6457226908764;-58.5111532989144;GCS Web;Masculino;Cerrado;29/01/2021;15:06:33
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;26/01/2021;09:52:21;8;VILLA LUGANO;CAFAYATE;5337;-34.6881708602806;-58.4644060250046;Operador GCBA;Masculino;Cerrado;01/02/2021;16:27:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;26/01/2021;00:30:33;9;LINIERS;PATRON;7595;-34.6556661066551;-58.5239409107623;GCS Web;Femenino;Cerrado;08/02/2021;15:25:33
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;26/01/2021;13:22:44;2;RECOLETA;CHARCAS;;-34.5924707017061;-58.4111259790841;App BA 147;Femenino;Cerrado;09/02/2021;21:17:57
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;INTOXICACIÓN / ENFERMEDAD POR ALIMENTOS / BEBIDAS EN MAL ESTADO;DENUNCIA;26/01/2021;12:18:11;1;SAN NICOLAS;CORRIENTES AV.;1650;-34.6043574008067;-58.3901193077523;GCS Web;Femenino;Cerrado;02/02/2021;16:33:21
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;26/01/2021;11:52:34;15;AGRONOMIA;CARRIL, SALVADOR MARIA DEL AV.;2594;-34.5885595835615;-58.4946094519215;GCS Web;Masculino;Cerrado;10/02/2021;00:04:59
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;26/01/2021;19:29:16;9;LINIERS;MOLINA;1389;-34.6543369007451;-58.5227238736973;App BA 147;Masculino;Cerrado;11/02/2021;20:32:27
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;27/01/2021;08:40:33;1;CONSTITUCION;O'BRIEN;1245;-34.6290257923137;-58.3834536930127;App BA 147;Masculino;Cerrado;18/02/2021;21:01:19
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;27/01/2021;15:34:43;9;LINIERS;DE LA TORRE, LISANDRO;1069;-34.6501711595681;-58.5163324252669;GCS Web;Masculino;Cerrado;10/02/2021;17:22:18
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;27/01/2021;14:50:15;7;FLORES;BACACAY;2400;-34.6264137450762;-58.4635863058566;GCS Web;Masculino;Cerrado;04/02/2021;18:20:22
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;27/01/2021;20:55:31;13;NUÑEZ;11 DE SEPTIEMBRE DE 1888;3625;-34.5453023053132;-58.4615696497418;GCS Web;Masculino;Cerrado;18/02/2021;21:13:15
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;28/01/2021;01:16:27;3;BALVANERA;AZCUENAGA;616;-34.6019710203485;-58.4009707022706;App BA 147;Masculino;Cerrado;22/02/2021;15:38:43
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;28/01/2021;00:59:13;2;RECOLETA;MONTEVIDEO;1958;-34.5882102404857;-58.3844406072573;GCS Web;Masculino;Cerrado;11/02/2021;20:35:12
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;28/01/2021;12:44:16;14;PALERMO;DORREGO;1695;-34.5819566207549;-58.4434879175777;GCS Web;Masculino;Cerrado;05/02/2021;15:11:24
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;28/01/2021;02:11:15;4;BOCA;OLAVARRIA;794;-34.6384666008751;-58.363972908512;GCS Web;Femenino;Cerrado;11/02/2021;12:54:03
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;28/01/2021;11:00:34;2;RECOLETA;ALVEAR, MARCELO T. DE;1455;-34.5970462815321;-58.3876396611725;GCS Web;Femenino;Cerrado;02/02/2021;17:24:32
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;28/01/2021;11:01:42;6;CABALLITO;ROJAS;58;-34.6196783611869;-58.4418396861531;GCS Web;Femenino;Cerrado;02/02/2021;17:26:55
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;28/01/2021;16:58:37;3;BALVANERA;ECUADOR;762;-34.6011622736375;-58.4068473036055;GCS Web;Femenino;Cerrado;04/02/2021;17:15:46
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;28/01/2021;22:04:46;12;VILLA URQUIZA;MONROE;5688;-34.5781165922065;-58.4927994384577;GCS Web;Masculino;Cerrado;01/02/2021;16:41:35
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS EN MALAS CONDICIONES;DENUNCIA;28/01/2021;22:00:41;7;FLORES;PERON, EVA AV.;2648;-34.6413459735089;-58.4571778032766;GCS Web;Femenino;Cerrado;08/02/2021;15:06:52
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;29/01/2021;13:10:29;9;LINIERS;CAAGUAZU;6958;-34.6491969745013;-58.5210808087299;GCS Web;Masculino;Cerrado;12/02/2021;16:55:57
